,electricity_always_on,electricity_refrigeration,electricity_space_heating,electricity_water_heating,electricity_cooking,electricity_laundry,electricity_lighting,electricity_entertainment,electricity_electric_vehicle,electricity_pool_or_sauna,electricity_other,electricity_total,property_type,property_size,property_age,property_ownership,occupants,occupant_type,space_heating,water_heating,stove_heating,grill_heating,oven_heating,photo_voltaic,fridge,freezer,combi_fridge_freezer,oven,grill,hob,microwave,kettle,toaster,dishwasher,washing_machine,tumble_dryer,iron,tv,dvd_or_blueray,digital_tv_box,games_console,computer,tablet,electric_shower,ev_charger,month
661,37.7114,38.3402,0.0,0.0,7.2136,8.2287,16.1015,32.4682,0.0,0,20.4614,160.525,PT.04,PS.04,PA.03,OWN.02,OCC.04,OT.05,SH.01,WH.01,STH.01,GH.01,OH.01,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7
662,6.5991,9.4976,0.0,0.0,0.2214,1.4999,0.5037,12.9064,0.0,0,0.5008,31.729,PT.04,PS.04,PA.03,OWN.02,OCC.04,OT.05,SH.01,WH.01,STH.01,GH.01,OH.01,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,8
663,36.5492,0.0,0.0,0.0,10.5207,23.2343,49.8129,50.6938,0.0,0,40.1307,210.942,PT.04,PS.02,PA.01,OWN.01,OCC.04,OT.02,SH.01,WH.01,STH.01,GH.01,OH.01,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,3
664,46.9512,0.0,0.0,0.0,12.8174,35.5555,44.9735,70.4035,0.0,0,56.9982,267.699,PT.04,PS.02,PA.01,OWN.01,OCC.04,OT.02,SH.01,WH.01,STH.01,GH.01,OH.01,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,4
665,47.2431,29.0173,0.0,0.0,7.3572,8.2272,18.3286,29.0997,0.0,0,21.0672,160.34,PT.04,PS.02,PA.01,OWN.01,OCC.04,OT.02,SH.01,WH.01,STH.01,GH.01,OH.01,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,5
666,55.2037,30.2849,0.0,0.0,7.5059,9.9934,14.3653,31.115,0.0,0,22.5478,171.016,PT.04,PS.02,PA.01,OWN.01,OCC.04,OT.02,SH.01,WH.01,STH.01,GH.01,OH.01,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,6
667,49.3835,28.8616,0.0,0.0,3.3979,1.7085,4.7757,14.6331,0.0,0,9.0327,111.793,PT.04,PS.02,PA.01,OWN.01,OCC.04,OT.02,SH.01,WH.01,STH.01,GH.01,OH.01,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,7
668,16.6911,13.778,0.0,0.0,6.1296,18.6995,17.5969,36.8796,0.0,0,29.8833,139.658,PT.04,PS.02,PA.01,OWN.01,OCC.04,OT.02,SH.01,WH.01,STH.01,GH.01,OH.01,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,8
669,11.7294,10.3307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11.6469,33.707,PT.04,PS.02,PA.01,OWN.01,OCC.04,OT.02,SH.01,WH.01,STH.01,GH.01,OH.01,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,9
670,28.6277,0.0,338.156,0.0,74.0828,19.4785,34.5061,55.4292,0.0,0,25.7391,576.019,PT.06,PS.01,PA.03,OWN.01,OCC.03,OT.04,SH.03,WH.05,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2
671,39.4752,0.0,236.024,0.0,113.232,65.1054,67.0023,99.0333,0.0,0,65.9598,685.831,PT.06,PS.01,PA.03,OWN.01,OCC.03,OT.04,SH.03,WH.05,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3
672,38.6545,0.0,121.008,0.0,100.453,72.729,52.2519,92.4372,0.0,0,66.2154,543.749,PT.06,PS.01,PA.03,OWN.01,OCC.03,OT.04,SH.03,WH.05,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,4
673,38.0953,34.1086,37.3483,0.0,51.9186,57.6804,20.8554,49.0854,0.0,0,33.5212,322.613,PT.06,PS.01,PA.03,OWN.01,OCC.03,OT.04,SH.03,WH.05,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,5
674,29.6967,33.8367,0.0,0.0,56.0548,67.502,16.2851,55.21,0.0,0,40.7737,299.3590000000001,PT.06,PS.01,PA.03,OWN.01,OCC.03,OT.04,SH.03,WH.05,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,6
675,30.3578,36.0225,0.0,0.0,42.1201,54.8893,13.5999,42.5322,0.0,0,30.4763,249.998,PT.06,PS.01,PA.03,OWN.01,OCC.03,OT.04,SH.03,WH.05,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,7
676,10.0795,12.5149,0.0,0.0,15.4305,6.8207,6.7217,17.3896,0.0,0,13.4172,82.374,PT.06,PS.01,PA.03,OWN.01,OCC.03,OT.04,SH.03,WH.05,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,8
677,186.46400000000003,24.0573,0.0,0.0,15.803,3.339,47.9974,148.296,0.0,0,4.3026,430.259,PT.01,PS.04,PA.04,OWN.01,OCC.05,OT.04,SH.01,WH.01,STH.04,GH.04,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,3
678,215.319,28.3235,0.0,0.0,22.4686,3.2054,37.0777,191.038,0.0,0,5.0246,502.457,PT.01,PS.04,PA.04,OWN.01,OCC.05,OT.04,SH.01,WH.01,STH.04,GH.04,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,4
679,232.757,32.116,0.0,0.0,18.3719,3.0719,17.0447,186.956,0.0,0,4.9527,495.27,PT.01,PS.04,PA.04,OWN.01,OCC.05,OT.04,SH.01,WH.01,STH.04,GH.04,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,5
680,226.639,33.2644,0.0,0.0,27.1482,5.4902,9.5627,203.484,0.0,0,5.107,510.696,PT.01,PS.04,PA.04,OWN.01,OCC.05,OT.04,SH.01,WH.01,STH.04,GH.04,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,6
681,250.057,50.3247,0.0,0.0,25.8408,2.8382,8.4068,223.612,0.0,0,5.6675,566.746,PT.01,PS.04,PA.04,OWN.01,OCC.05,OT.04,SH.01,WH.01,STH.04,GH.04,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,7
682,33.9434,20.1337,0.0,0.0,58.0149,12.1198,58.9595,205.102,0.0,0,37.713,425.986,PT.01,PS.04,PA.04,OWN.01,OCC.05,OT.04,SH.01,WH.01,STH.04,GH.04,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,8
683,14.9539,0.0,0.0,0.0,23.7573,13.4105,21.95,22.2453,0.0,0,13.3621,109.679,PT.02,PS.03,PA.02,OWN.01,OCC.02,OT.02,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3
684,17.8015,0.0,0.0,0.0,38.4587,20.7621,28.1002,37.3293,0.0,0,23.8593,166.31099999999995,PT.02,PS.03,PA.02,OWN.01,OCC.02,OT.02,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,4
685,15.1123,11.1494,0.0,0.0,29.2517,12.0586,18.335,29.279,0.0,0,18.4526,133.639,PT.02,PS.03,PA.02,OWN.01,OCC.02,OT.02,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,5
686,31.2784,26.5426,0.0,0.0,50.0394,17.875,24.8134,51.7311,0.0,0,32.6952,234.975,PT.02,PS.03,PA.02,OWN.01,OCC.02,OT.02,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,6
687,24.2594,19.6602,0.0,0.0,58.4541,29.2864,29.0684,68.4204,0.0,0,46.1201,275.269,PT.02,PS.03,PA.02,OWN.01,OCC.02,OT.02,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,7
688,68.1139,22.2599,0.0,0.0,7.9369,14.1429,21.7676,70.4136,0.0,0,2.067,206.702,PT.04,PS.03,PA.04,OWN.01,OCC.04,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3
689,92.3082,31.1465,0.0,0.0,16.5561,20.6976,19.8614,105.068,0.0,0,2.8852,288.523,PT.04,PS.03,PA.04,OWN.01,OCC.04,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4
690,97.4865,34.8548,0.0,0.0,13.1943,15.5919,9.4014,97.4614,0.0,0,2.707,270.697,PT.04,PS.03,PA.04,OWN.01,OCC.04,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5
691,93.8868,32.3284,0.0,0.0,10.1717,26.5158,2.2279,92.2912,0.0,0,2.6002,260.022,PT.04,PS.03,PA.04,OWN.01,OCC.04,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6
692,30.6263,37.4072,0.0,0.0,36.381,8.1682,25.1631,130.128,0.0,0,25.8129,293.687,PT.04,PS.03,PA.04,OWN.01,OCC.04,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,7
693,5.5208,47.50899999999999,0.0,0.0,2.9564,4.7586,2.031,33.7482,0.0,0,0.975,97.499,PT.04,PS.03,PA.04,OWN.01,OCC.04,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8
694,15.3723,10.0784,0.0,0.0,32.163000000000004,22.3746,28.0492,33.4947,0.0,0,15.925,157.457,PT.02,PS.03,PA.02,OWN.01,OCC.04,OT.04,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2
695,34.7336,20.2925,0.0,0.0,54.8727,29.4852,45.9993,61.8558,0.0,0,30.828000000000007,278.067,PT.02,PS.03,PA.02,OWN.01,OCC.04,OT.04,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3
696,34.9341,22.6401,0.0,0.0,51.49100000000001,50.5328,31.7931,60.416,0.0,0,29.0741,280.881,PT.02,PS.03,PA.02,OWN.01,OCC.04,OT.04,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4
697,46.5614,32.0122,0.0,0.0,64.2948,41.3464,35.3862,77.2292,0.0,0,39.6801,336.51,PT.02,PS.03,PA.02,OWN.01,OCC.04,OT.04,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5
698,46.9816,33.7762,0.0,0.0,54.7235,49.1221,23.1449,68.7292,0.0,0,34.0764,310.5540000000001,PT.02,PS.03,PA.02,OWN.01,OCC.04,OT.04,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6
699,48.5826,31.7801,0.0,0.0,51.5981,45.471,22.6089,66.6178,0.0,0,33.1626,299.821,PT.02,PS.03,PA.02,OWN.01,OCC.04,OT.04,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,7
700,0.8476,0.6487,0.0,0.0,54.859,33.0591,35.2769,83.2768,0.0,0,54.0408,262.009,PT.02,PS.03,PA.02,OWN.01,OCC.04,OT.04,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8
701,10.3119,0.0,0.0,0.0,1.928,7.3176,7.0872,5.6142,0.0,0,8.0094,40.2683,PT.02,PS.02,PA.02,OWN.02,OCC.02,OT.03,SH.01,WH.01,STH.01,GH.01,OH.01,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4
702,8.1652,7.6764,0.0,0.0,1.7606,6.354,4.9588,3.9549,0.0,0,5.4991,38.3689,PT.02,PS.02,PA.02,OWN.02,OCC.02,OT.03,SH.01,WH.01,STH.01,GH.01,OH.01,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5
703,9.506,7.1153,0.0,0.0,3.1144,15.2025,6.2444,9.893,0.0,0,19.8834,70.959,PT.02,PS.02,PA.02,OWN.02,OCC.02,OT.03,SH.01,WH.01,STH.01,GH.01,OH.01,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6
704,16.7757,17.4246,0.0,0.0,3.786,4.8,4.8749,18.0027,0.0,0,1.3882,67.05199999999999,PT.06,PS.02,PA.04,OWN.02,OCC.01,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4
705,18.9622,21.5722,0.0,0.0,8.9545,7.1258,8.1669,30.8513,0.0,0,5.7341,101.367,PT.06,PS.02,PA.04,OWN.02,OCC.01,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5
706,43.4548,50.2919,0.0,0.0,3.1405,4.4,0.954,15.8212,0.0,0,1.1926,119.255,PT.06,PS.02,PA.04,OWN.02,OCC.01,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6
707,44.3859,57.9868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.3304,104.703,PT.06,PS.02,PA.04,OWN.02,OCC.01,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,7
708,2.1821,16.939,0.0,2.523,4.71,0.7828,6.0303,4.1788,0.0,0,3.2191,40.5651,PT.01,PS.04,PA.01,OWN.01,OCC.02,OT.03,SH.05,WH.02,STH.01,GH.02,OH.02,SOL.01,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
709,25.0813,13.7317,0.0,0.0,10.1874,5.15,10.2018,13.1261,0.0,0,3.8274,81.3057,PT.02,PS.03,PA.02,OWN.01,OCC.02,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,3
710,23.3367,13.9439,0.0,0.0,10.4212,4.944,6.8352,13.1261,0.0,0,4.8523,77.4594,PT.02,PS.03,PA.02,OWN.01,OCC.02,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4
711,31.23,28.7928,0.0,0.0,21.8203,15.7848,12.1556,23.5602,0.0,0,12.2838,145.628,PT.02,PS.03,PA.02,OWN.01,OCC.02,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,5
712,59.2188,19.7279,0.0,0.0,34.2316,12.4107,16.727999999999998,37.9326,0.0,0,22.2523,202.502,PT.02,PS.03,PA.02,OWN.01,OCC.02,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,6
713,58.7283,27.4221,0.0,0.0,42.5718,10.338,22.9928,48.0898,0.0,0,29.5311,239.674,PT.02,PS.03,PA.02,OWN.01,OCC.02,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,7
714,14.5807,9.6045,0.0,0.0,31.2316,13.1403,24.871,37.872,0.0,0,25.714,157.014,PT.02,PS.03,PA.02,OWN.01,OCC.02,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,8
715,31.7643,13.5176,0.0,0.0,6.3623,4.6,4.1042,19.406,0.0,0,2.1388,81.8932,PT.06,PS.02,PA.04,OWN.02,OCC.01,OT.02,SH.04,WH.05,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5
716,71.7689,33.8731,0.0,0.0,12.0814,4.4,3.4748,39.9313,0.0,0,4.1535,169.683,PT.06,PS.02,PA.04,OWN.02,OCC.01,OT.02,SH.04,WH.05,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6
717,84.7944,35.0145,0.0,0.0,17.6507,4.25,7.7142,53.0559,0.0,0,8.5584,211.038,PT.06,PS.02,PA.04,OWN.02,OCC.01,OT.02,SH.04,WH.05,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7
718,29.9132,14.8095,0.0,0.0,32.2835,10.9379,24.0013,65.111,0.0,0,22.9546,200.011,PT.06,PS.02,PA.04,OWN.02,OCC.01,OT.02,SH.04,WH.05,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8
719,27.3348,15.8911,0.0,0.0,21.279,11.8776,23.5008,90.8041,0.0,0,9.6083,200.296,PT.02,PS.04,PA.02,OWN.01,OCC.04,OT.03,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,5
720,93.5927,54.0175,0.0,0.0,20.2423,22.0135,10.9243,142.328,0.0,0,3.4658,346.584,PT.02,PS.04,PA.02,OWN.01,OCC.04,OT.03,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,6
721,92.4386,60.0385,0.0,0.0,14.263,13.994000000000002,6.9272,127.701,0.0,0,3.1855,318.548,PT.02,PS.04,PA.02,OWN.01,OCC.04,OT.03,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,7
722,36.0986,17.0267,0.0,0.0,29.9696,4.664,34.1831,121.393,0.0,0,16.2024,259.53700000000003,PT.02,PS.04,PA.02,OWN.01,OCC.04,OT.03,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,8
723,27.7014,31.9346,0.0,0.0,23.2473,8.7622,16.6311,55.2701,0.0,0,19.7763,183.323,PT.04,PS.03,PA.02,OWN.01,OCC.04,OT.05,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0,7
724,7.2498,15.319,0.0,0.0,34.293,19.4845,28.5235,72.6606,0.0,0,32.0777,209.608,PT.04,PS.03,PA.02,OWN.01,OCC.04,OT.05,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0,8
725,141.249,40.7652,0.0,0.0,29.8358,6.625,138.487,207.097,0.0,0,5.6976,569.757,PT.02,PS.04,PA.02,OWN.01,OCC.04,OT.03,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,1
726,129.404,42.2085,0.0,0.0,47.0666,7.947,148.849,252.602,0.0,0,6.3442,634.4209999999998,PT.02,PS.04,PA.02,OWN.01,OCC.04,OT.03,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,2
727,73.016,20.4232,0.0,0.0,55.0744,19.4527,127.172,241.637,0.0,0,17.1051,553.88,PT.02,PS.04,PA.02,OWN.01,OCC.04,OT.03,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,3
